帖子id,post_category,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,exclude_reason
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e572130000000014018c0e,69e4e394000000001401bc31,5916079a50c4b460a5329a3f,@富贵咸鱼,2026.04.20,山西,0.0,,5,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57217000000001401a009,69e49ee3000000001401c41e,63f5e568000000000f012983,@你废话真多（陪拍版） @小单同学 @五十阳光. @箫洛诗珑 @EighT. @千城墨白 @hvydd @丫丫,2026.04.20,云南,0.0,,55,only_at_mentions
69e481e8000000002003ad94,强势|服务者,"

",,,1,69e5721b000000001401d818,,647ee52c000000002a0351fe,@Gia,2026.04.20,湖南,0.0,0.0,4,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e572b6000000001401e006,,655b50f1000000000800215d,@跟偶遇的小狗SayHello,2026.04.20,广东,0.0,0.0,15,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e572d1000000001401bc07,69e4d997000000001401a802,5ad1d566e8ac2b129f81eb6d,@啾啾鑫jiujiu @愤怒的朵朵,2026.04.20,重庆,2.0,,17,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e572ec000000001401a80f,69e49ee3000000001401c41e,5ca730c7000000001101875b,@九 @呆佬戈,2026.04.20,上海,0.0,,7,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e572ef0000000014019407,,5d018e0d0000000017032c41,@momo @jonathancao,2026.04.20,江苏,1.0,0.0,18,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57317000000001401c41a,69e46241000000001401e822,5df0c8cc0000000001006b0d,@小黄鸡爱缝纫�,2026.04.20,广东,0.0,,8,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e5733d000000001401a411,69e4d997000000001401a802,5cc4e7ec0000000012039dac,@云吃吃,2026.04.20,中国香港,0.0,,4,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e573590000000014019412,69e49ee3000000001401c41e,5cef482d0000000018009007,@momo,2026.04.20,上海,0.0,,5,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e5735f000000001401dc02,69e4e394000000001401bc31,588ad1325e87e722b79b192e,@爱米粒儿,2026.04.20,广东,0.0,,5,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e57388000000001401a409,,5feb4e8c0000000001004068,@笨蛋美女,2026.04.20,河南,0.0,0.0,5,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e5740c000000001401ac0d,,5feb4e8c0000000001004068,@笨蛋美女,2026.04.20,河南,0.0,0.0,5,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57416000000001401ac09,69e4e394000000001401bc31,5f103c290000000001003857,@cpppppppppppp,2026.04.20,湖北,0.0,,14,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e5743d000000001401e00d,,59f3c5eee8ac2b0cf81b64dd,@禾口王,2026.04.20,北京,0.0,1.0,4,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57453000000001401e818,69e4d997000000001401a802,59298db382ec3957f2ef18a9,@波妞,2026.04.20,浙江,0.0,,3,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e57454000000001401c402,,5b4ebb2e6b58b7453d561c37,@用户准备注销中,2026.04.20,广东,0.0,2.0,8,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57455000000001401d812,69e49ee3000000001401c41e,5a015d2fe8ac2b1207bbd486,@哇啦,2026.04.20,天津,0.0,,3,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57457000000001401e811,69e49ee3000000001401c41e,5b7d6cae54d2df000178d917,@小鱼骑猫见祁煜 @momoon,2026.04.20,山东,0.0,,16,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e5745c000000001401c00e,69e461fb000000001401e82b,5b668c8011be1075b09d46e1,@ok,2026.04.20,广东,0.0,,3,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57460000000001401e816,69e4d997000000001401a802,55c0321367bc65230c586318,@啷个哩个啷 @你咋不上天呢 @Ac,2026.04.20,浙江,0.0,,18,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5746f000000001401dc13,69e55d77000000001401bc0e,5b3eeea511be1068878758e9,@热心市民方先生。,2026.04.20,山东,0.0,,9,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57472000000001401a413,69e4e394000000001401bc31,53cbaf7db4c4d60d2fd8520b,@asuwiiish @annabelle,2026.04.20,北京,2.0,,21,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e5749c000000001401c820,69e55d77000000001401bc0e,5bd02ca4ef7e020001b94362,@鼎鼎小猪咪 @aoli要吃巅峰鹿,2026.04.20,广东,0.0,,17,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e574a5000000001401c007,,5d32ba400000000016000f25,@一个葫芦 @Polaris-B-,2026.04.20,上海,0.0,0.0,17,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e574ac0000000014018c01,69e4d997000000001401a802,64d23065000000002b00ae2a,@Archord,2026.04.20,上海,0.0,,8,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e574cc000000001401c014,69e4d997000000001401a802,61c0b2f7000000001000a649,@白,2026.04.20,上海,1.0,,2,only_at_mentions
69e4551e000000001f005895,成功|被超越者,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e575010000000014019005,,62ed1905000000001f017276,@捣莓熊ya @�,2026.04.20,北京,0.0,0.0,9,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e575100000000014019c0e,,607290850000000001004f7c,@Souvenir,2026.04.20,浙江,1.0,0.0,9,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e5752b000000001401980d,69e461fb000000001401e82b,625ee4d00000000021027c28,@sasaki,2026.04.20,浙江,1.0,,7,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e5754f000000001401d412,,5da1d82a0000000001000e71,@德国练习生,2026.04.20,浙江,0.0,0.0,6,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e575a0000000001401dc28,,5b022764f7e8b94f1b461da8,@财务转行以后.,2026.04.20,河北,0.0,0.0,8,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e575c5000000001401d80c,,62a9a0010000000019029c50,@Fam,2026.04.20,广东,0.0,1.0,4,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e575d0000000001401d81c,69e49ee3000000001401c41e,654fa7e70000000008002107,@山南水北,2026.04.20,天津,0.0,,5,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e575e2000000001401940c,,6086178a000000000101e63e,@坐到太阳沉到大江大河里,2026.04.20,辽宁,0.0,1.0,12,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e575e6000000001401940a,,63f8be5f000000000f011681,@夏三月,2026.04.20,安徽,0.0,1.0,4,only_at_mentions
69e4551e000000001f005895,成功|被超越者,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e575f5000000001401d408,69e48d160000000014018c1b,621b689800000000210202aa,@纸鸢,2026.04.20,天津,0.0,,3,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57675000000001401a00a,69e49ee3000000001401c41e,5ef1bd0f000000000101c307,@Lainey,2026.04.20,陕西,0.0,,7,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57697000000001401a808,69e461fb000000001401e82b,571a2d5aaed7582a69162741,@能吃不能胖,2026.04.20,广东,0.0,,6,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e576a7000000001401e00d,69e4e394000000001401bc31,59ce371120e88f4048ea9936,@人是铁饭是天,2026.04.20,吉林,0.0,,7,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e576b8000000001401bc13,69e4d997000000001401a802,5f7af80b000000000100bd11,@苏黎,2026.04.20,陕西,0.0,,3,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e576d5000000001401c41a,,5b3251ade8ac2b4a8f15f3bf,@消失的荧光兔子,2026.04.20,河南,0.0,0.0,8,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e576d80000000014019c0e,69e4abf1000000001401c014,5c7946750000000012023c27,@天天困,2026.04.20,浙江,0.0,,4,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e576dc000000001401c408,69e49ee3000000001401c41e,5d4104aa000000001202ab1a,@sssxxxx,2026.04.20,河南,0.0,,8,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e5772a0000000014019005,,649ee02b00000000110007cb,@失聲,2026.04.20,江苏,0.0,1.0,3,only_at_mentions
69e481e8000000002003ad94,强势|服务者,"

",,,2,69e5773a000000001401a803,69e4962e000000001401b006,5d9df23400000000010044d8,@龙綦,2026.04.20,新疆,0.0,,3,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57764000000001401d805,69e461fb000000001401e82b,634d20c5000000001901e36d,@大晴子,2026.04.20,四川,0.0,,4,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e577700000000014019c10,69e4d997000000001401a802,64c89674000000000b0079de,@Yinnnn,2026.04.20,贵州,0.0,,7,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e5777e000000001401d810,,5cfa168a000000000602a810,@牧羊人总在狐狸座,2026.04.20,浙江,0.0,0.0,9,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e577a0000000001401e417,69e4e394000000001401bc31,5627aec882718c3878c0661a,@艾漾 @金灿灿的金,2026.04.20,山西,0.0,,10,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e577fc000000001401b000,,599e53575e87e741a9e97764,@塞德娜,2026.04.20,陕西,0.0,0.0,4,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e57807000000001401c404,,638af66b000000001f01d003,@八个老头！,2026.04.20,山东,1.0,0.0,6,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e57827000000001401a004,69e55d77000000001401bc0e,63731661000000001f01a795,@�,2026.04.20,重庆,1.0,,2,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57849000000001401a00c,69e49ee3000000001401c41e,5b3d55db11be10329417428a,@今天抱猫咪了吗,2026.04.20,广东,0.0,,8,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e5786a000000001401e814,69e45af00000000014019407,559f19a2a75c95582d10b50c,@蟹黄酥,2026.04.20,广东,1.0,,4,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e57874000000001401c014,,5e340d170000000001009209,@从小拒绝糖拌�,2026.04.20,浙江,0.0,2.0,8,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e5788d000000001401d40a,69e4d997000000001401a802,638e9eda000000001f01c624,@JIA @呆小夏 @libertei,2026.04.20,浙江,1.0,,19,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57898000000001401dc2a,69e4d997000000001401a802,59e76b8811be107dd665ca08,@到底为什么？？？？？,2026.04.20,上海,0.0,,11,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e578b2000000001401a806,69e4d997000000001401a802,6387507e000000001f01861d,@小点点 @蜡笔不小心 @爱吃牛油果的仙朵瑞拉 @牙牙鳄,2026.04.20,浙江,1.0,,28,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e578bf000000001401880f,69e55d77000000001401bc0e,617426dd000000001f034ebd,@Maxwell @制御不能結構不幸。 @快乐小金鱼 @绝版糖果 @静,2026.04.20,陕西,1.0,,35,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e578c50000000014019c10,,5a0f906511be107406235512,@吃了上顿吃下顿,2026.04.20,安徽,0.0,0.0,8,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e578d5000000001401e821,,5a926fc4e8ac2b6c6c141742,@海豹呱呱,2026.04.20,湖南,0.0,0.0,5,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e578da000000001401a406,,5b268a2a4eacab588b292ef9,@春日部防卫队队长 @鹬芋 @快乐小狗 @bulala： @zzzzzzz,2026.04.20,江西,0.0,3.0,37,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,2,69e578ef000000001401a415,69e57897000000001401c42e,59807fd55e87e717e114ae12,@最想睡大觉,2026.04.20,黑龙江,0.0,,6,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e578f8000000001401d41a,69e49ee3000000001401c41e,60e6c5e1000000002002cdc1,@菠萝包,2026.04.20,重庆,1.0,,4,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e578fb000000001401cc0e,69e49ee3000000001401c41e,5f70b980000000000101fe07,@Wing,2026.04.20,广东,1.0,,5,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57906000000001401b00f,69e4d997000000001401a802,59661c906a6a691381deb44c,@小红薯C95E64E1,2026.04.20,广东,0.0,,12,only_at_mentions
69e4551e000000001f005895,成功|被超越者,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,1,69e5790d0000000014018814,,605811d5000000000101e28b,@鹦鹉螺,2026.04.20,陕西,0.0,3.0,4,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57911000000001401b000,69e461fb000000001401e82b,64d35a5e000000000e02665c,@闫昕阳,2026.04.20,山东,1.0,,4,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57946000000001401e01d,69e4e394000000001401bc31,5c2c19c20000000007028c39,@想干什么就干什么,2026.04.20,广东,0.0,,9,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57951000000001401dc00,69e4d997000000001401a802,5c0e5ea7000000000601c7f1,@蘑古巧克力,2026.04.20,浙江,0.0,,6,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e5795d000000001401e421,69e49ee3000000001401c41e,64ccf2d300000000250353b9,@教我画画，求你了,2026.04.20,河南,0.0,,9,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e5796f000000001401dc21,69e451fd000000001401c806,577f4ab35e87e76e2cd0fdaf,@수지,2026.04.20,湖北,0.0,,3,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57972000000001401d40a,,5959dd6a50c4b450e953efc9,@尼莫山前有点田,2026.04.20,广东,0.0,0.0,8,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e5799e000000001401900f,69e4d997000000001401a802,6595495199999999868928,@用户555,2026.04.20,重庆,0.0,,6,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e579ca000000001401d420,,59ed5cf54eacab77c80d0443,@蕾蕾吖,2026.04.20,河北,0.0,0.0,4,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e579d30000000014013006,69e4a270000000001401a802,56653b90b8ce1a63eb50804b,@Eunyuhee,2026.04.20,上海,0.0,,9,only_at_mentions
69da7e87000000001a03484e,成功|观众,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69e579ed000000001401e408,,577f4ab35e87e76e2cd0fdaf,@수지,2026.04.20,湖北,0.0,0.0,3,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57a310000000014019402,69e4a270000000001401a802,5a9ac8e3e8ac2b7afd07b735,@贰肖,2026.04.20,湖南,0.0,,3,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e57a3c000000001401a80c,,6142dfdc0000000002026156,@美少女战士（发疯减肥版）,2026.04.20,山东,0.0,0.0,13,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57a46000000001401ac11,69e461fb000000001401e82b,6121d6cd0000000001006163,@Augenstern.,2026.04.20,山东,0.0,,12,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57a60000000001401cc02,69e49ee3000000001401c41e,643f953a000000001f033a6f,@나라88888,2026.04.20,上海,0.0,,8,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57a64000000001401c402,69e49ee3000000001401c41e,5b2903ee11be1066f7bcc54d,@舞待银两,2026.04.20,广东,0.0,,5,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e57a7e000000001401cc22,,546aacc9d6e4a974a3ee2277,@秋名山零肆,2026.04.20,江苏,0.0,0.0,6,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57a9e000000001401cc0e,69e461fb000000001401e82b,55e1c503e4b1cf52deafc777,@Churin秋林,2026.04.20,辽宁,0.0,,9,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57aa4000000001401d81c,69e4d997000000001401a802,63a7375e0000000026007195,@道白,2026.04.20,湖南,1.0,,4,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57abd000000001401b801,69e4d997000000001401a802,55cf47e9b7ba2243bdc331ce,@momo,2026.04.20,上海,0.0,,5,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57ad60000000014019c0b,69e49ee3000000001401c41e,5a9285c511be107d14467089,@�性感芭乐汁,2026.04.20,湖北,0.0,,7,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e57ad6000000001401e808,,61ac7d49000000001000ec5d,@榴莲味儿的火龙果,2026.04.20,河北,0.0,0.0,9,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e57add000000001401c418,,582fe2ce82ec393dd8decf6e,@ITSME_KAIAN,2026.04.20,浙江,1.0,1.0,12,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57adf000000001401e80b,,58be35916a6a696214206820,@星期八 @wei、,2026.04.20,广东,0.0,0.0,10,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57ae3000000001401e80a,,58be35916a6a696214206820,@饭饭饭饭饭饭饭 @SuzanSY,2026.04.20,广东,0.0,0.0,17,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57ae4000000001401bc0b,,5b38d40c6b58b72b21cffbac,@一只小猫咪�,2026.04.20,广东,0.0,0.0,7,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57b0f000000001401e008,,60ae18c80000000001000758,@momo,2026.04.20,北京,0.0,1.0,5,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57b18000000001401d401,69e4d997000000001401a802,5ce6684d000000001701019a,@Wu,2026.04.20,吉林,0.0,,3,only_at_mentions
69e481e8000000002003ad94,强势|服务者,"

",,,1,69e57b2a000000001401e010,,5846922a5e87e71647a0823e,@锅的猫宁（南京成都深圳版）,2026.04.20,广东,0.0,1.0,14,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57b2a000000001401e405,69e4d997000000001401a802,5d8b09a7000000000100a037,@小红薯62CB0209,2026.04.20,四川,0.0,,12,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57b38000000001401d807,69e49ee3000000001401c41e,5bb4045df2407b0001cd8c6c,@哈基米德,2026.04.20,浙江,0.0,,5,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e57b39000000001401ac0a,,586e3b776a6a69380aac86ec,@失去感知版女工,2026.04.20,广东,0.0,1.0,8,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57b3e000000001401a401,,59ad45476a6a6973d14f27b4,@Ethan_98,2026.04.20,浙江,0.0,0.0,9,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57b3e000000001401a40b,69e4e394000000001401bc31,5a899f4011be103db4c6a9d0,@�,2026.04.20,北京,1.0,,2,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57b98000000001401d421,69e46241000000001401e822,5c89319e0000000011018ca3,@祈小曳安,2026.04.20,上海,0.0,,5,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57bb3000000001401d81e,,5f33f02000000000010055c6,@胡哨,2026.04.20,浙江,0.0,0.0,3,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e57bbc0000000014018c0b,69e55d77000000001401bc0e,5a929adc11be100f502870f3,@suyin,2026.04.20,广东,0.0,,6,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57bbf000000001401ac0c,69e461fb000000001401e82b,59d082d520e88f113f1097b7,@林俊东律师-海关法关税法,2026.04.20,湖南,0.0,,13,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e57bed000000001401bc14,,569892eee4251d36ba970392,@自然卷卷卷,2026.04.20,山东,0.0,0.0,6,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57bee0000000014018807,69e49ee3000000001401c41e,5fa14a6a00000000010004b6,@乘贰,2026.04.20,北京,0.0,,3,only_at_mentions
69e481e8000000002003ad94,强势|服务者,"

",,,1,69e57c08000000001401c412,,569892eee4251d36ba970392,@自然卷卷卷,2026.04.20,山东,0.0,0.0,6,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,1,69e57c35000000001401e827,,5bcd59be51783a311ab1a51c,@小雨椰椰,2026.04.20,浙江,0.0,0.0,5,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57c4f000000001401bc0e,69e4d997000000001401a802,5d6485320000000001018c2d,@好好做人,2026.04.20,河南,0.0,,5,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,1,69e57c60000000001401b00f,,5ca89de10000000017021c1d,@晨的曦,2026.04.20,广东,0.0,0.0,4,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57c67000000001401d81b,69e461fb000000001401e82b,640419c60000000014013087,@江晴晴晴晴,2026.04.20,安徽,1.0,,6,only_at_mentions
69e48d54000000002102e178,弱势|同伴,"�亦庄机器人半马最感人一幕

",,1589.0,2,69e57c76000000001401d814,69e4e394000000001401bc31,5b3e3c43e8ac2b5aa4715d4a,@FBOOO,2026.04.20,广东,1.0,,6,only_at_mentions
69e42cc100000000220001ad,弱势|观众,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e57c8d000000001401dc2a,,5e17c25800000000010085c9,@嘿咦~,2026.04.20,海南,0.0,0.0,4,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57c97000000001401d813,69e4d997000000001401a802,6074747d000000000100b768,@知南的南 @Gan宁,2026.04.20,广东,0.0,,11,only_at_mentions
69e4426b000000001d01c7ed,中性|观众,"一个大的一个小的一个废的

",,7334.0,2,69e57c9b000000001401dc1f,69e4d997000000001401a802,5ac4d07ce8ac2b13f3f34b3c,@开心果小乎,2026.04.20,浙江,0.0,,6,only_at_mentions
69e47f8f000000001f007203,all,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e57c9c000000001401e429,,6300d666000000000f007201,@冰嬉舞内场票务总代小林,2026.04.20,福建,0.0,0.0,12,only_at_mentions
