comment_id,帖子id,post_category,robot_status,human_role,content,topic
69e45c2e000000001401c81b,69e429b4000000001b00037a,常态|观众,常态,观众,孩子被夸的忘乎所以，认真撒饭,0
69e45c2d000000001401bc28,69e429b4000000001b00037a,常态|观众,常态,观众,这个动作已经非常丝滑了。。。。太厉害了,0
69e45bf40000000014019417,69e429b4000000001b00037a,常态|观众,常态,观众,他是忘了他正在参加马拉松比赛么[捂脸R],2
69e45bb6000000001401e825,69e429b4000000001b00037a,常态|观众,常态,观众,跑到一半开始饭撒[doge],0
69e45ba6000000001401901c,69e429b4000000001b00037a,常态|观众,常态,观众,这是偶像型机器人[笑哭R],1
69e45b5c000000001401bc12,69e429b4000000001b00037a,常态|观众,常态,观众,白磷型机器人格[仙女R],1
69e45b35000000001401bc1a,69e429b4000000001b00037a,常态|观众,常态,观众,比赛中跳舞撒意思[斜眼R],0
69e45aca000000001401ac28,69e429b4000000001b00037a,常态|观众,常态,观众,这颗是遥控的？[偷笑R],2
69e45ac4000000001401b802,69e429b4000000001b00037a,常态|观众,常态,观众,表演型机格,1
69e45aaf000000001401a41c,69e429b4000000001b00037a,常态|观众,常态,观众,这电池不够用的原因找到了[偷笑R],2
69e45a82000000001401bc1a,69e429b4000000001b00037a,常态|观众,常态,观众,Mbti里的：E型机器人[偷笑R],1
69e45a1e000000001401e804,69e429b4000000001b00037a,常态|观众,常态,观众,有偶像包袱了[笑哭R],0
69e459d00000000014019c0c,69e429b4000000001b00037a,常态|观众,常态,观众,跑的不快吧舞姿还挺骚还挺自然,0
69e459c5000000001401c009,69e429b4000000001b00037a,常态|观众,常态,观众,动作真的很流畅,0
69e459830000000014018c1c,69e429b4000000001b00037a,常态|观众,常态,观众,沉迷在观众的欢呼中无法自拔[笑哭R],0
69e459740000000014018c11,69e429b4000000001b00037a,常态|观众,常态,观众,反正跑不了第一[坏笑R]参与参与得了,0
69e45958000000001401a81f,69e429b4000000001b00037a,常态|观众,常态,观众,别总喊他了。影响比赛。哈哈哈哈[偷笑R],0
69e458eb000000001401ac21,69e429b4000000001b00037a,常态|观众,常态,观众,他突然停下来  我总感觉他要过去打那些人[笑哭R],0
69e458bd000000001401c425,69e429b4000000001b00037a,常态|观众,常态,观众,像侠盗飞车里的NPC,1
69e458b0000000001401ac14,69e429b4000000001b00037a,常态|观众,常态,观众,耽误人家事,0
69e458ae000000001401d840,69e429b4000000001b00037a,常态|观众,常态,观众,跳舞还自己伴奏,0
69e45891000000001401981b,69e429b4000000001b00037a,常态|观众,常态,观众,逗宠物一样，小心哪天反过来了[偷笑R],0
69e45888000000001401e82f,69e429b4000000001b00037a,常态|观众,常态,观众,个头比较大的遥控机器人,2
69e45884000000001401cc26,69e429b4000000001b00037a,常态|观众,常态,观众,哈哈哈哈哈哈哈哈哈好忙啊，还得打两份工。他这个鞋不错。,2
69e45877000000001401dc10,69e429b4000000001b00037a,常态|观众,常态,观众,难怪没拿冠军[笑哭R],0
69e4583f000000001401901b,69e429b4000000001b00037a,常态|观众,常态,观众,哈哈哈哈哈很有娱乐精神[笑哭R],0
69e457f0000000001401a40a,69e429b4000000001b00037a,常态|观众,常态,观众,得瑟，一会没电了[笑哭R],2
69e457d40000000014018c29,69e429b4000000001b00037a,常态|观众,常态,观众,唉，我的四肢还不如机器人会跳舞[笑哭R],1
69e457c4000000001401b807,69e429b4000000001b00037a,常态|观众,常态,观众,这款的肢体动作做的真不错[点赞R][点赞R],0
69e4579d000000001401a01d,69e429b4000000001b00037a,常态|观众,常态,观众,名次是一点也不往心里去,0
69e45796000000001401dc26,69e429b4000000001b00037a,常态|观众,常态,观众,求特朗普内心的阴影面积[捂脸R][点赞R],5
69e45794000000001401d439,69e429b4000000001b00037a,常态|观众,常态,观众,半马在哪里啊,1
69e4577b000000001401a40a,69e429b4000000001b00037a,常态|观众,常态,观众,这穿搭真不错，好帅啊,0
69e4574c000000001401c83b,69e429b4000000001b00037a,常态|观众,常态,观众,他是不是唯一一个穿鞋的？,2
69e4573b000000001401cc1a,69e429b4000000001b00037a,常态|观众,常态,观众,真的，说来就来[笑哭R],0
69e45739000000001401ac17,69e429b4000000001b00037a,常态|观众,常态,观众,自带BGM[捂脸R],0
69e45729000000001401e414,69e429b4000000001b00037a,常态|观众,常态,观众,这不行啊，干活太不专一了，容易受干扰走神，不适合当牛马[微笑R][微笑R][微笑R],2
69e456fb000000001401941e,69e429b4000000001b00037a,常态|观众,常态,观众,好像那个讲脱口秀的叫啥来着,0
69e456b9000000001401c014,69e429b4000000001b00037a,常态|观众,常态,观众,目前牛马机器人还没见到，摸鱼的有一个[坏笑R][doge],1
69e456a5000000001401c432,69e429b4000000001b00037a,常态|观众,常态,观众,我的妈呀。蒸馏了向佐吧，skill把向佐.md存里面了,0
69e456800000000014019c1e,69e429b4000000001b00037a,常态|观众,常态,观众,我跟他唯一的共同点是，鞋[偷笑R],2
69e4564d000000001401c029,69e429b4000000001b00037a,常态|观众,常态,观众,鄙人不善奔跑,2
69e455f9000000001401b801,69e429b4000000001b00037a,常态|观众,常态,观众,召开见面会的,0
69e455f4000000001401c439,69e429b4000000001b00037a,常态|观众,常态,观众,他好开心呀[大笑R]，送去上班吧,0
69e455c6000000001401a018,69e429b4000000001b00037a,常态|观众,常态,观众,自带bgm，随地大小跳,0
69e455bc000000001401981f,69e429b4000000001b00037a,常态|观众,常态,观众,走路都不稳 还跳舞[doge],0
69e455aa000000001401a01f,69e429b4000000001b00037a,常态|观众,常态,观众,哇，做我的舞蹈指导,0
69e45589000000001401dc17,69e429b4000000001b00037a,常态|观众,常态,观众,快乐半马！娱乐半马！哈哈哈哈😃,0
69e45575000000001401c406,69e429b4000000001b00037a,常态|观众,常态,观众,bot：别影响我比赛，没电了你抱着我跑？,2
69e45513000000001401d420,69e429b4000000001b00037a,常态|观众,常态,观众,你小子有点分心，喜欢嘚瑟[偷笑R],0
69e454e7000000001401c032,69e429b4000000001b00037a,常态|观众,常态,观众,白天马拉松，晚上演唱会,0
69e45431000000001401ac1b,69e429b4000000001b00037a,常态|观众,常态,观众,这才有看头[点赞R][点赞R][点赞R],0
69e453c1000000001401bc09,69e429b4000000001b00037a,常态|观众,常态,观众,[微笑R]买回来了，想看什么表演,0
69e45391000000001401881d,69e429b4000000001b00037a,常态|观众,常态,观众,跑着跑着停下来就算了，还跳起舞，居然还耍了套拳是没想到的[捂脸R],0
69e4538f000000001401bc14,69e429b4000000001b00037a,常态|观众,常态,观众,关节声好大[笑哭R][笑哭R],0
69e4537e000000001401e014,69e429b4000000001b00037a,常态|观众,常态,观众,你来参赛的还是来表演才艺的,0
69e4536f000000001401a407,69e429b4000000001b00037a,常态|观众,常态,观众,这是我见过最灵活的机器人[汗颜R],1
69e45357000000001401d83b,69e429b4000000001b00037a,常态|观众,常态,观众,太滑鸡太搞笑了,0
69e45356000000001401e82e,69e429b4000000001b00037a,常态|观众,常态,观众,机器人都油腻了怎么回事,1
69e4530b000000001401c023,69e429b4000000001b00037a,常态|观众,常态,观众,向佐上了马路,0
69e452c6000000001401bc1a,69e429b4000000001b00037a,常态|观众,常态,观众,自带混响的[大笑R],0
69e452bf000000001401c022,69e429b4000000001b00037a,常态|观众,常态,观众,第二段好像是向佐附身了[捂脸R][捂脸R],0
69e452a5000000001401cc15,69e429b4000000001b00037a,常态|观众,常态,观众,机器人界也有显眼包了😂😂,1
69e4529f000000001401dc3a,69e429b4000000001b00037a,常态|观众,常态,观众,我想看后面坐轮椅的事什么机器人,1
69e4528a000000001401a021,69e429b4000000001b00037a,常态|观众,常态,观众,一会给孩子玩没电了[笑哭R],2
69e45276000000001401d818,69e429b4000000001b00037a,常态|观众,常态,观众,不好好比赛 只知道饭撒[暗中观察R],0
69e45261000000001401b01f,69e429b4000000001b00037a,常态|观众,常态,观众,哥们，晚上一起喝点,0
69e452510000000014018804,69e429b4000000001b00037a,常态|观众,常态,观众,别忘了你是来比赛的，不是来表演的[笑哭R],0
69e45222000000001401d40b,69e429b4000000001b00037a,常态|观众,常态,观众,晚上还得去参加演唱会吗[笑哭R],0
69e45209000000001401c839,69e429b4000000001b00037a,常态|观众,常态,观众,好像陈赫,0
69e451fa0000000014019000,69e429b4000000001b00037a,常态|观众,常态,观众,对不起……我好像看到了向佐，可爱的不要不要的[斜眼R],0
69e451e7000000001401c43d,69e429b4000000001b00037a,常态|观众,常态,观众,怪不得孩子没拿名次哈哈哈哈,0
69e4519e000000001401a413,69e429b4000000001b00037a,常态|观众,常态,观众,我咋听到：你需要撒尿吗？,0
69e45153000000001401b81c,69e429b4000000001b00037a,常态|观众,常态,观众,孩子这么跑伤膝盖吧，这大扁平足,0
69e45131000000001401c423,69e429b4000000001b00037a,常态|观众,常态,观众,触发底层代码可[笑哭R],2
69e45127000000001401dc38,69e429b4000000001b00037a,常态|观众,常态,观众,这就是上学时候那种注意力不集中的学生，跑步就跑步，你咋半截还跳上了呢？[笑哭R],2
69e45125000000001401e014,69e429b4000000001b00037a,常态|观众,常态,观众,哈哈哈哈，太损了吧，跑马拉松你让他再来一段[捂脸R],2
69e450d1000000001401a808,69e429b4000000001b00037a,常态|观众,常态,观众,完了，没法跑了哈哈哈哈，光表演了[笑哭R],2
69e450c3000000002a032028,69e429b4000000001b00037a,常态|观众,常态,观众,Adhd bot [大笑R][大笑R][大笑R],0
69e45098000000001401ac1e,69e429b4000000001b00037a,常态|观众,常态,观众,[doge]不要干扰运动员比赛啊！,0
69e45084000000001401ac21,69e429b4000000001b00037a,常态|观众,常态,观众,情商在线[点赞R],5
69e45063000000001401e017,69e429b4000000001b00037a,常态|观众,常态,观众,这个选手请认真跑步，不要再饭撒了[笑哭R],2
69e4505e000000001401e805,69e429b4000000001b00037a,常态|观众,常态,观众,穿成这样。要跳段poping了不,0
69e45039000000001401e005,69e429b4000000001b00037a,常态|观众,常态,观众,这是个跑步摸鱼的机器人，它到终点估计天都黑了,1
69e44f86000000001401bc2d,69e429b4000000001b00037a,常态|观众,常态,观众,一动起来全身上下稀里哗啦的响 健康情况欠佳啊,0
69e44f6b0000000014018c19,69e429b4000000001b00037a,常态|观众,常态,观众,最后模仿的是向佐么,0
69e44f62000000001401e405,69e429b4000000001b00037a,常态|观众,常态,观众,最爱搭讪的机器人,1
69e44f52000000001401a019,69e429b4000000001b00037a,常态|观众,常态,观众,干扰性太强了,0
69e44f31000000001401a00f,69e429b4000000001b00037a,常态|观众,常态,观众,我以为他背了一把剑,0
69e44eb60000000014019c05,69e429b4000000001b00037a,常态|观众,常态,观众,这种机器人我孩子一夫当关万夫莫开,1
69e44e7a000000001401ac00,69e429b4000000001b00037a,常态|观众,常态,观众,程序员，糟糕！忘了吧这些代码屏蔽掉了,2
69e44e66000000001401901c,69e429b4000000001b00037a,常态|观众,常态,观众,感觉像是GTA,1
69e44e52000000001401a016,69e429b4000000001b00037a,常态|观众,常态,观众,看到了吧只要瘦穿什么都好看……,0
69e44e24000000001401e82c,69e429b4000000001b00037a,常态|观众,常态,观众,这孩子 晚上咋们还要见面怎么跑马垃了[偷笑R]哈哈哈,0
69e44e190000000014019012,69e429b4000000001b00037a,常态|观众,常态,观众,没电啦！再来一段[捂脸R][捂脸R],2
69e44e09000000001401c409,69e429b4000000001b00037a,常态|观众,常态,观众,在一声声夸赞中迷失了自己[新月R],0
69e44df8000000001401c810,69e429b4000000001b00037a,常态|观众,常态,观众,这玩意就像个该溜子！,0
69e44def000000001401b012,69e429b4000000001b00037a,常态|观众,常态,观众,哈哈哈，不专心比赛哦[偷笑R][偷笑R],0
69e44dee000000001401c012,69e429b4000000001b00037a,常态|观众,常态,观众,隔壁机器人都跑飞了，这哥们还在这跳舞呢,1
69e44dc50000000014019003,69e429b4000000001b00037a,常态|观众,常态,观众,照着向佐做的机器人啊,1
69e44db2000000001401e024,69e429b4000000001b00037a,常态|观众,常态,观众,功夫比向左厉害太多了,0
69e44d94000000001401e420,69e429b4000000001b00037a,常态|观众,常态,观众,笑死我了 跳的是二百舞 你在比赛呢知道么[doge][doge][doge][doge],0
69e44d690000000014019403,69e429b4000000001b00037a,常态|观众,常态,观众,终点不重要 路上展示才是目标[暗中观察R],4
69e44d5f000000001401d427,69e429b4000000001b00037a,常态|观众,常态,观众,他这两步跟村口那谁家小谁似的,0
69e44d550000000014019404,69e429b4000000001b00037a,常态|观众,常态,观众,合理怀疑在饭撒[暗中观察R],0
69e44d18000000001401a401,69e429b4000000001b00037a,常态|观众,常态,观众,第二段像被向左附体,0
69e44d0e000000001401a816,69e429b4000000001b00037a,常态|观众,常态,观众,感觉鞋子进水了，卡卡的[大笑R],2
69e44cfe000000001401c409,69e429b4000000001b00037a,常态|观众,常态,观众,天，穿上衣服还挺有舞蹈的感觉,0
69e44cec000000001401e814,69e429b4000000001b00037a,常态|观众,常态,观众,重在掺和[doge],0
69e44ce0000000001401cc17,69e429b4000000001b00037a,常态|观众,常态,观众,比的是每一位机器人对应的工作人员的遥控技术吗？,1
69e44ca70000000014019801,69e429b4000000001b00037a,常态|观众,常态,观众,还听得懂“再来一段”[笑哭R],0
69e44c99000000001401dc0c,69e429b4000000001b00037a,常态|观众,常态,观众,比赛呢哥们儿,0
69e44c51000000001401c41e,69e429b4000000001b00037a,常态|观众,常态,观众,机器人都喜欢听好听的,1
69e44c48000000001401c813,69e429b4000000001b00037a,常态|观众,常态,观众,看脑袋就是宇树,0
69e44c44000000001401dc12,69e429b4000000001b00037a,常态|观众,常态,观众,夸两句就显摆,0
69e44c33000000001401e822,69e429b4000000001b00037a,常态|观众,常态,观众,这个机器人喂过人的“嘚瑟”,1
69e44c16000000001401e031,69e429b4000000001b00037a,常态|观众,常态,观众,白天还行，这要是晚上真是吓死人了,2
69e44c16000000001401b00e,69e429b4000000001b00037a,常态|观众,常态,观众,可以弄成旅游项目呀,4
69e44c10000000001401880c,69e429b4000000001b00037a,常态|观众,常态,观众,《不擅长拒绝的宇树同学》[doge],0
69e44bd4000000001401cc19,69e429b4000000001b00037a,常态|观众,常态,观众,我还以为要来一段相声呢,0
69e44bd4000000001401941d,69e429b4000000001b00037a,常态|观众,常态,观众,084 晚上还要参加张杰演唱会呢[萌萌哒R],0
69e44bb9000000001401d80f,69e429b4000000001b00037a,常态|观众,常态,观众,机器人马拉松也有显眼包啊[捂脸R][大笑R],1
69e44b79000000001401d80b,69e429b4000000001b00037a,常态|观众,常态,观众,机器人终于穿裤子了[笑哭R],1
69e44b4b000000001401c813,69e429b4000000001b00037a,常态|观众,常态,观众,别来了，人家都到终点了[笑哭R],0
69e44b3a0000000014019c1b,69e429b4000000001b00037a,常态|观众,常态,观众,娱乐第一，比赛第二,0
69e44b360000000014018c05,69e429b4000000001b00037a,常态|观众,常态,观众,这北京公司，自己家的牌子都被领巾遮挡了。下次品牌做大点。,0
69e44abe000000001401e009,69e429b4000000001b00037a,常态|观众,常态,观众,动不动怀疑机器人生,1
69e44aa8000000001401e429,69e429b4000000001b00037a,常态|观众,常态,观众,跳舞跳的真好,0
69e44a7a000000001401d809,69e429b4000000001b00037a,常态|观众,常态,观众,感觉像冬泳怪鸽[喝奶茶R],0
69e44a2a000000001401ac28,69e429b4000000001b00037a,常态|观众,常态,观众,动起来哐啷哐啷的，干不了偷鸡摸狗的事，动静太大,0
69e449fc000000001401d40d,69e429b4000000001b00037a,常态|观众,常态,观众,踉踉跄跄又来了一段[偷笑R],0
69e449f6000000001401c009,69e429b4000000001b00037a,常态|观众,常态,观众,鞋子合脚不？舒服吗[看R],2
69e44992000000001401a012,69e429b4000000001b00037a,常态|观众,常态,观众,等等 他还穿了高级跑步鞋[黑薯问号R][哇R],2
69e4497e0000000014019024,69e429b4000000001b00037a,常态|观众,常态,观众,别忘了正事跑步啊宝宝哈哈,2
69e44945000000001401c80f,69e429b4000000001b00037a,常态|观众,常态,观众,这货跑得完么，不会被关门了吧[失望R][失望R][失望R],2
69e4491a000000001401a80c,69e429b4000000001b00037a,常态|观众,常态,观众,后面这段，向左附体,0
69e4482c000000001401a80a,69e429b4000000001b00037a,常态|观众,常态,观众,给我当老公吧，会不会干点家务,4
69e4479e000000001401ac08,69e429b4000000001b00037a,常态|观众,常态,观众,这耽误名次了没[捂脸R],0
69e44784000000001401d436,69e429b4000000001b00037a,常态|观众,常态,观众,我这腿脚都赶不上机器人了,1
69e44766000000001401c02d,69e429b4000000001b00037a,常态|观众,常态,观众,没错，是张杰鸟巢同款！晚上跳舞，白天加班发撒是吧！但不是宇树的，北京天九，专做表演的[偷笑R][偷笑R][偷笑R],0
69e4473d000000001401cc09,69e429b4000000001b00037a,常态|观众,常态,观众,跑得快就跑，跑不快的就整活[捂脸R]（另：沙尘暴已经到张家口了，北京做好准备[捂脸R]）,2
69e44721000000001401d837,69e429b4000000001b00037a,常态|观众,常态,观众,机器人也不想跑[捂脸R],1
69e446c8000000001401e029,69e429b4000000001b00037a,常态|观众,常态,观众,“再来一段”触发了表现欲,0
69e446b0000000001401e800,69e429b4000000001b00037a,常态|观众,常态,观众,演唱会戒断反应哈哈哈哈哈,0
69e4468b000000001401ac0a,69e429b4000000001b00037a,常态|观众,常态,观众,你对着遥控的人说就行了，对着机器人交互没用,2
69e44663000000001401c828,69e429b4000000001b00037a,常态|观众,常态,观众,原来机器人也会在一声声赞美里忘记了自己的kpi和迷失自我哈哈哈哈,1
69e446480000000014019425,69e429b4000000001b00037a,常态|观众,常态,观众,快跑吧  晚上还得去鸟巢表演呢  赶紧的吧 要不赶不上车了[暗中观察R],0
69e44616000000001401dc09,69e429b4000000001b00037a,常态|观众,常态,观众,被反复调戏[偷笑R],0
69e446000000000014019012,69e429b4000000001b00037a,常态|观众,常态,观众,我感觉他很快会比我更适合上班[微笑R],4
69e445e6000000001401b828,69e429b4000000001b00037a,常态|观众,常态,观众,后面这一套很像向左耶,0
69e445be000000001401e809,69e429b4000000001b00037a,常态|观众,常态,观众,怎么突然开始营业了[笑哭R][笑哭R],2
69e4452c000000001401e814,69e429b4000000001b00037a,常态|观众,常态,观众,宠粉比比赛重要，很有豆德,0
69e4452c0000000014019827,69e429b4000000001b00037a,常态|观众,常态,观众,在一声声“哇哇哇真厉害”中逐渐迷失自我[doge],0
69e444df000000001401e00a,69e429b4000000001b00037a,常态|观众,常态,观众,故意插播广告,4
69e4444b0000000014018c1a,69e429b4000000001b00037a,常态|观众,常态,观众,这是遥控组的 拉满情绪价值啊 哈哈哈,2
69e443b0000000001401e038,69e429b4000000001b00037a,常态|观众,常态,观众,笑死跑着跑着进入舞蹈模式了，不得不说，已经发现了马拉松的真谛，Next level了[棒R]不是急头白脸的跑完整场马拉松，而是在马拉松的途中当显眼包，可惜了还不能吃补给哈哈哈哈h,2
69e443a1000000001401e805,69e429b4000000001b00037a,常态|观众,常态,观众,这个动作真的好看,0
69e44359000000001401c80d,69e429b4000000001b00037a,常态|观众,常态,观众,这哥们不务正业，不好好跑步，耍花活撩妹[大笑R][大笑R][大笑R],2
69e4433e000000001401a81b,69e429b4000000001b00037a,常态|观众,常态,观众,世界多大，舞台就有多大，这位是来show的,0
69e44212000000001401b020,69e429b4000000001b00037a,常态|观众,常态,观众,跳的太好了！不该去跑马拉松[失望R],2
69e441d70000000014018806,69e429b4000000001b00037a,常态|观众,常态,观众,偶像包袱还挺重[偷笑R],0
69e441a2000000001401c412,69e429b4000000001b00037a,常态|观众,常态,观众,还是个社牛机器人[笑哭R],1
69e44165000000001401cc1f,69e429b4000000001b00037a,常态|观众,常态,观众,好香？这玩意能吃吗？[汗颜R],6
69e440e3000000001401e82a,69e429b4000000001b00037a,常态|观众,常态,观众,不是自主导航到终点吗bro[汗颜R]它为什么会在中途划水,0
69e440a7000000001401b012,69e429b4000000001b00037a,常态|观众,常态,观众,这兄弟好眼熟啊哈哈哈哈,0
69e44058000000001401a80f,69e429b4000000001b00037a,常态|观众,常态,观众,哈哈哈哈哈哈哈哈一直喊再来一个。。。怕不是等会跳没电了,2
69e4403c000000001401a42a,69e429b4000000001b00037a,常态|观众,常态,观众,小猫钓鱼呢[笑哭R]  你在比赛，哥们[偷笑R],0
69e43f89000000001401e014,69e429b4000000001b00037a,常态|观众,常态,观众,我咖，真正的机械舞，不用装的。,1
69e43f3e000000001401c016,69e429b4000000001b00037a,常态|观众,常态,观众,遥控还走成这个模样,2
69e43e82000000001401c022,69e429b4000000001b00037a,常态|观众,常态,观众,必须互动第一[派对R],4
69e43d90000000001401b80c,69e429b4000000001b00037a,常态|观众,常态,观众,这副机器人不着调[失望R],1
69e43d7f000000001401bc0e,69e429b4000000001b00037a,常态|观众,常态,观众,还打了一段bc[笑哭R],0
69e43d160000000014018c04,69e429b4000000001b00037a,常态|观众,常态,观众,孩子，跑步比赛呢，还在逆战，看来你还是不累[偷笑R],2
69e43d0b000000001401cc39,69e429b4000000001b00037a,常态|观众,常态,观众,虽然但是别忘了这是遥控组的，这是工作人员遥控的,2
69e43cba000000001401e037,69e429b4000000001b00037a,常态|观众,常态,观众,就是演唱会的哈哈哈扒了2张图，鞋一样，衣服后边字母一样,0
69e43c95000000001401a806,69e429b4000000001b00037a,常态|观众,常态,观众,迷失在阵阵夸奖中[偷笑R],0
69e43c81000000001401dc06,69e429b4000000001b00037a,常态|观众,常态,观众,兄弟晚上还回来打工吗,0
69e43c2d0000000014019020,69e429b4000000001b00037a,常态|观众,常态,观众,跳舞的时候自带BGM.,0
69e43c19000000001401ac1b,69e429b4000000001b00037a,常态|观众,常态,观众,11km处都没看到这位[doge],2
69e43b11000000001401b81d,69e429b4000000001b00037a,常态|观众,常态,观众,才艺型选手,0
69e43af3000000001401bc27,69e429b4000000001b00037a,常态|观众,常态,观众,总是开小差啊,0
69e43a4d000000001401dc03,69e429b4000000001b00037a,常态|观众,常态,观众,我也觉得很搞笑[doge][doge]前天看着,0
69e43a22000000001401dc03,69e429b4000000001b00037a,常态|观众,常态,观众,这个是不是来散步来了？,2
69e439a5000000001401d42c,69e429b4000000001b00037a,常态|观众,常态,观众,昨天不在这呢吗？,0
69e438ee000000001401c00e,69e429b4000000001b00037a,常态|观众,常态,观众,坚定为服务性机格[doge],5
69e437e90000000014019c14,69e429b4000000001b00037a,常态|观众,常态,观众,电视上看完，昨天晚上的测试，打开小红书这么好笑[doge],4
69e437e0000000001401c404,69e429b4000000001b00037a,常态|观众,常态,观众,比赛呢比赛呢运动员的矜持呢[doge],0
69e435fc0000000014019016,69e429b4000000001b00037a,常态|观众,常态,观众,比不比赛了还[笑哭R]哈哈哈哈光饭撒了,0
69e43486000000001401bc14,69e429b4000000001b00037a,常态|观众,常态,观众,身上哐啷哐啷香,0
69e433dd000000001401a014,69e429b4000000001b00037a,常态|观众,常态,观众,太像人了,0
69e433a1000000001401900e,69e429b4000000001b00037a,常态|观众,常态,观众,表演型是不是马拉松不需要关门了[doge]直接跑5个小时,2
69e433820000000014018816,69e429b4000000001b00037a,常态|观众,常态,观众,Hhhhhh跑着跑着跳起来了,2
69e42f76000000001401b809,69e429b4000000001b00037a,常态|观众,常态,观众,衣服裤子好像的,0
69e42d74000000001401cc1d,69e429b4000000001b00037a,常态|观众,常态,观众,怪不得晚上上班就睡觉，原来是白天偷偷跑出来了啊,4
69e42ce0000000001401ac00,69e429b4000000001b00037a,常态|观众,常态,观众,好像是的，那个蓝色丝巾,0
69e45d13000000001401c807,69e429b4000000001b00037a,常态|观众,常态,观众,只有我觉得这事很可怕吗。。。,4
69e56e27000000001401e410,69e429b4000000001b00037a,常态|观众,常态,观众,真的很好笑，很像装b的男的怎么回事哈哈,0
69e4c2eb000000001401e411,69e429b4000000001b00037a,常态|观众,常态,观众,可恶，本来想去现场的，但是昨天看今天天桥太差了就没去[抽泣R],0
69e4bc720000000014018c2d,69e429b4000000001b00037a,常态|观众,常态,观众,你（哈哈哈）不是（哈哈哈哈）在（哈哈哈哈哈）比赛（哈哈哈哈哈哈哈）吗hhhhhhh?,0
69e49d76000000001401d846,69e429b4000000001b00037a,常态|观众,常态,观众,人家比赛呢，你们给叫停跳舞？给你玩的吗？,0
69e4938d000000001401cc2b,69e429b4000000001b00037a,常态|观众,常态,观众,调戏干嘛？人家正比赛呢[合十R][合十R],0
69e48a6f000000001401e403,69e429b4000000001b00037a,常态|观众,常态,观众,有偶像包袱哦 哈哈哈 你们这些人，干嘛打扰人家，人家在比赛呢[笑哭R],0
69e48970000000001401bc35,69e429b4000000001b00037a,常态|观众,常态,观众,一群人看机器人，意义何在？,1
69e485a9000000001401cc21,69e429b4000000001b00037a,常态|观众,常态,观众,这不务正业的机器人，你是来跑步的,1
69e482d6000000001401d80d,69e429b4000000001b00037a,常态|观众,常态,观众,跑你的吧别误正事啦哎呀笑死我了,2
69e47de1000000001401b015,69e429b4000000001b00037a,常态|观众,常态,观众,这个神经兮兮的样子一看就是宇树哈哈哈哈哈,0
69e478f50000000014019828,69e429b4000000001b00037a,常态|观众,常态,观众,我就问问这个玩意儿能有什么用呢？c,4
69e47584000000001401c00f,69e429b4000000001b00037a,常态|观众,常态,观众,"4月19日，北京亦庄半马赛道上的“硬核选手”竟是张杰... http://xhslink.com/o/nArXrlWiVY 
先复制一下文字，再到【小红书】打开看笔记。",0
69e47156000000001401cc28,69e429b4000000001b00037a,常态|观众,常态,观众,这波人真行，跑题严重,0
69e46e98000000001401dc11,69e429b4000000001b00037a,常态|观众,常态,观众,迷惑行为,0
69e46b0d000000001401dc2b,69e429b4000000001b00037a,常态|观众,常态,观众,跑马拉松比赛呢，还表演这孩子真糊涂呀,0
69e46ae30000000014019c25,69e429b4000000001b00037a,常态|观众,常态,观众,是谁给放的音乐？竞争对手吧？故意拖慢我们的速度。,0
69e460d5000000001401c03d,69e429b4000000001b00037a,常态|观众,常态,观众,孩子拿不到成绩赖观众吧,0
69e459b9000000001401b00e,69e429b4000000001b00037a,常态|观众,常态,观众,那么棒的机器人怎么会给那么low的穿搭[扶额R][扶额R][扶额R][扶额R],1
69e458fb000000001401dc1f,69e429b4000000001b00037a,常态|观众,常态,观众,别喊了[失望R]人家在比赛呢干扰选手[失望R],0
69e451cd000000001401940b,69e429b4000000001b00037a,常态|观众,常态,观众,你需要撒尿吗？[偷笑R],0
69e450ab000000001401ac38,69e429b4000000001b00037a,常态|观众,常态,观众,你们别逗人家机器人了好吗？，人家不禁逗[派对R],1
69e450350000000014019805,69e429b4000000001b00037a,常态|观众,常态,观众,有点不懂拒绝啊[笑哭R][笑哭R]目前单纯的人工智能容易被忽悠啊[笑哭R][笑哭R],3
69e44e56000000001401a80c,69e429b4000000001b00037a,常态|观众,常态,观众,遥控器在哪里？现在用网络链接了吗,2
69e44c90000000001401d422,69e429b4000000001b00037a,常态|观众,常态,观众,人家在参加比赛呢 你们老叫他干啥,0
69e44983000000001401c810,69e429b4000000001b00037a,常态|观众,常态,观众,这帮老六，人家是来参加比赛滴，硬生生被你们拖住表演了[偷笑R],0
69e448fb0000000014018c1d,69e429b4000000001b00037a,常态|观众,常态,观众,打工人的悲哀，跑步呢还得表演[偷笑R],2
69e448270000000014019008,69e429b4000000001b00037a,常态|观众,常态,观众,好像一部分低认知的bro啊,0
69e4474a000000001401c81f,69e429b4000000001b00037a,常态|观众,常态,观众,后面整那一套不比向佐强,0
69e447380000000014018c19,69e429b4000000001b00037a,常态|观众,常态,观众,"4月19日，北京亦庄半马赛道上的“硬核选手”竟是张杰... http://xhslink.com/o/4U9AYKZy7Wp 
这篇笔记在【小红书】等你来读~",0
69e446ba000000001401d807,69e429b4000000001b00037a,常态|观众,常态,观众,是你们吗？ 你不对劲 你应该去演唱会逆战蹦迪去,0
69e43c14000000001401a81b,69e429b4000000001b00037a,常态|观众,常态,观众,别闹了人家比赛呢[doge],0
69e4380e000000001401bc14,69e429b4000000001b00037a,常态|观众,常态,观众,笑死了，有求必应，忘了自己正事,0
