comment_id,帖子id,post_category,robot_status,human_role,content,topic_raw,topic_assigned,topic_reduced
69e464cb000000001401e415,69e44278000000001a0217bb,强势|被超越者,强势,被超越者,您是语言的艺术,-1,-1,-1
69e4a5500000000014018c17,69e481e8000000002003ad94,强势|服务者,强势,服务者,现在是跑步，以后就是战争机器了。,3,3,0
69e4a557000000001401b803,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为人形才对方人类，方便改善人类,23,23,0
69e4a58b000000001401e83c,69e481e8000000002003ad94,强势|服务者,强势,服务者,还有没什么地心吸力又崎岖不平的地方[doge][doge][doge],5,5,0
69e4a59b000000001401881f,69e481e8000000002003ad94,强势|服务者,强势,服务者,以后就是AI和机器人的时代了,-1,-1,-1
69e4a5b9000000001401a413,69e481e8000000002003ad94,强势|服务者,强势,服务者,真上轮子，那不成车了。他不是为了跑得快，他是彰显这个技术,27,27,0
69e4a5cf0000000014019c08,69e481e8000000002003ad94,强势|服务者,强势,服务者,人形是为了展示传感器和各种算法...并不是单纯的比速度...,-1,-1,-1
69e4a5d3000000001401a019,69e481e8000000002003ad94,强势|服务者,强势,服务者,马拉松跑步坐轮椅还是骑摩托跑,27,27,0
69e4a5dc000000001401d806,69e481e8000000002003ad94,强势|服务者,强势,服务者,你说的这几个场景，难点不在于人形，在于视觉算法。,-1,-1,-1
69e4a607000000001401dc1d,69e481e8000000002003ad94,强势|服务者,强势,服务者,再往后发展是不是端着抢跑着,26,26,1
69e4a630000000001401a014,69e481e8000000002003ad94,强势|服务者,强势,服务者,能解决人形问题，其他造型就是小问题了,23,23,0
69e4a64a000000001401dc25,69e481e8000000002003ad94,强势|服务者,强势,服务者,我记得过年期间那个鳌太线出事找人救援，如果有成熟的机器人救援的话，那肯定效率会高很多,-1,-1,-1
69e4a64c000000001401cc38,69e481e8000000002003ad94,强势|服务者,强势,服务者,你说的是赛车比赛么[呃R],21,21,0
69e4a666000000001401cc34,69e481e8000000002003ad94,强势|服务者,强势,服务者,按道理说最理想的是章鱼……,-1,-1,-1
69e4a66d0000000014019815,69e481e8000000002003ad94,强势|服务者,强势,服务者,上战场了就知道好处了[doge],6,6,0
69e4a68d000000001401e429,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为轮子移动不叫跑步,27,27,0
69e4a6a6000000001401d80b,69e481e8000000002003ad94,强势|服务者,强势,服务者,你说的是不是自动驾驶汽车,32,32,0
69e4a6b0000000001401a404,69e481e8000000002003ad94,强势|服务者,强势,服务者,履带呢，全地形越野，人行也不是最优解吧,-1,-1,-1
69e4a6b7000000001401a80a,69e481e8000000002003ad94,强势|服务者,强势,服务者,复杂地形下，轮子上不去。,5,5,0
69e4a6be0000000014019834,69e481e8000000002003ad94,强势|服务者,强势,服务者,机器人 人字划重点 轮子 那叫车[微笑R][微笑R],-1,-1,-1
69e4a6df000000001401c019,69e481e8000000002003ad94,强势|服务者,强势,服务者,工厂里的设备是不是都是给人设计的,4,4,0
69e4a6e9000000001401d432,69e481e8000000002003ad94,强势|服务者,强势,服务者,进洞穴等复杂地形要人形 火星探测也要人形,-1,-1,-1
69e4a6f1000000001401881a,69e481e8000000002003ad94,强势|服务者,强势,服务者,你说的这个问题已经有人提出并研究了研究了 简单来说因为设计师还没脱开对机器人的想象束缚,4,4,0
69e4a732000000001401880b,69e481e8000000002003ad94,强势|服务者,强势,服务者,你说的这个东西，该不会是汽车吧🚗,35,35,0
69e4a749000000001401980c,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为要适应人生活的场景，做这玩意儿不光是跑着玩的,-1,-1,-1
69e4a76f000000001401a41e,69e481e8000000002003ad94,强势|服务者,强势,服务者,那就是赛车比赛了，这本来就是“人形”机器人马拉松,46,46,0
69e4a78a000000001401ac1e,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为一旦人形都解决了，那就无敌了！,23,23,0
69e4a795000000001401d40b,69e481e8000000002003ad94,强势|服务者,强势,服务者,也许以后拆下来装人身上用[暗中观察R],6,6,0
69e4a7a5000000001401dc00,69e481e8000000002003ad94,强势|服务者,强势,服务者,轮子的百多年前就实现了[害羞R],-1,-1,-1
69e4a7b8000000001401c032,69e481e8000000002003ad94,强势|服务者,强势,服务者,那就变成新能源车智驾大赛了[飞吻R],-1,-1,-1
69e4a7b9000000001401a02b,69e481e8000000002003ad94,强势|服务者,强势,服务者,就是，开辆车不是飞驰机生,-1,-1,-1
69e4a7c8000000001401e410,69e481e8000000002003ad94,强势|服务者,强势,服务者,那履带不是更强[汗颜R],-1,-1,-1
69e4a7d1000000001401e401,69e481e8000000002003ad94,强势|服务者,强势,服务者,其实机器狗比人型机器人更适配各种地形,-1,-1,-1
69e4a7d3000000001401881c,69e481e8000000002003ad94,强势|服务者,强势,服务者,笑拉了，这种情况四足机器人才是更高效研发成本更低可行性更强的方案,-1,-1,-1
69e4a7d5000000001401e402,69e481e8000000002003ad94,强势|服务者,强势,服务者,比的是技术，科技。要实践的，,-1,-1,-1
69e4a7f2000000001401a422,69e481e8000000002003ad94,强势|服务者,强势,服务者,轮子的有啊“巴音布鲁克”[偷笑R],-1,-1,-1
69e4a7f9000000001401940a,69e481e8000000002003ad94,强势|服务者,强势,服务者,那不是早就有了吗，汽车[暗中观察R],-1,-1,-1
69e4a845000000001401ac21,69e481e8000000002003ad94,强势|服务者,强势,服务者,我看马斯克说过一个解释：机器人是要为人服务的，生活中事物都是为两腿人设计的。只有两腿才能更好的为人服务,-1,-1,-1
69e4a847000000001401a00b,69e481e8000000002003ad94,强势|服务者,强势,服务者,[偷笑R]为了替代你，以后你的岗位就变成他的了,-1,-1,-1
69e4a856000000001401c400,69e481e8000000002003ad94,强势|服务者,强势,服务者,跑步不是目的,0,0,0
69e4a888000000001401c032,69e481e8000000002003ad94,强势|服务者,强势,服务者,那兽型岂不是更方便[笑哭R],-1,-1,-1
69e4a8ab000000002b028df3,69e481e8000000002003ad94,强势|服务者,强势,服务者,替代喔做事，不是非要模仿我我的样子。飞机不像鸟，汽车也不像马,-1,-1,-1
69e4a8bf0000000014019413,69e481e8000000002003ad94,强势|服务者,强势,服务者,无人驾驶汽车：你觉得我是啥？,32,32,0
69e4a91c000000001401c412,69e481e8000000002003ad94,强势|服务者,强势,服务者,然后一群人跟着伺候吗,-1,-1,-1
69e4a92b000000001401a401,69e481e8000000002003ad94,强势|服务者,强势,服务者,有轮的那个叫遥控车大赛,-1,-1,-1
69e4a92f000000001401d433,69e481e8000000002003ad94,强势|服务者,强势,服务者,有轮子也不叫跑步呀,27,27,0
69e4a948000000001401dc0a,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为服务于人 ，很多场景是为人考虑的，然后替代人。所以是通用机器人是需要设计人形的。,4,4,0
69e4a94d000000001401e402,69e481e8000000002003ad94,强势|服务者,强势,服务者,再给它一把AK，。背一千发子弹，想想都可怕，,6,6,0
69e4d4e2000000001401cc18,69e481e8000000002003ad94,强势|服务者,强势,服务者,足下安上轮子机器狗，肯定要比人形机器人更适合上战场。匍匐高速前进，省电，机动性，灵活性，实用性，都要比这些人形玩具强多了[失望R][失望R][失望R],-1,-1,-1
69e4ded50000000014019421,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为这是人形机器人比赛，你说的那是赛车比赛,46,46,0
69e4e08d000000001401bc43,69e481e8000000002003ad94,强势|服务者,强势,服务者,做成人形以后的拓展空间很大,23,23,0
69e4e15f000000001401b829,69e481e8000000002003ad94,强势|服务者,强势,服务者,直接把机器人改成圆锥形，放在圆柱形中空轨道内，后面用火药推进，10 秒跑完全程,-1,-1,-1
69e4e5f2000000001401dc15,69e481e8000000002003ad94,强势|服务者,强势,服务者,关键咱的生产力和供应链太强大了，生产起来分分钟的事，和无人机一样无孔不入。,-1,-1,-1
69e4e891000000001401940f,69e481e8000000002003ad94,强势|服务者,强势,服务者,你这个以前想法 我们小时候看的科幻片早有了,-1,-1,-1
69e4ebd2000000001401c409,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为服务型机器人需要人型。[doge]而且研发人型机器人也能给仿生义肢提供数据。,4,4,0
69e4eff9000000001401a41d,69e481e8000000002003ad94,强势|服务者,强势,服务者,[赞R]终结者t1000那种液态金属当然更好，就是科学还没到那个水平啊,-1,-1,-1
69e4f034000000001401c404,69e481e8000000002003ad94,强势|服务者,强势,服务者,俊熹那是汽车,35,35,0
69e4f694000000001401d803,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为人类世界所有工具都是围绕人的身体设计的,-1,-1,-1
69e4fc18000000002b00397b,69e481e8000000002003ad94,强势|服务者,强势,服务者,跟我读：机器 人 ！,8,8,0
69e50aed000000001401b01a,69e481e8000000002003ad94,强势|服务者,强势,服务者,多地形的适应能力还得是人腿啊,5,5,0
69e50b73000000001401c805,69e481e8000000002003ad94,强势|服务者,强势,服务者,可能它叫机器，人吧[doge],-1,-1,-1
69e50b88000000001401a415,69e481e8000000002003ad94,强势|服务者,强势,服务者,有轮那是送快递的[捂脸R],-1,-1,-1
69e50ba5000000001401940a,69e481e8000000002003ad94,强势|服务者,强势,服务者,有轮子的叫su7[doge],-1,-1,-1
69e50de7000000001401ac05,69e481e8000000002003ad94,强势|服务者,强势,服务者,马拉松不是目的，要的是这套算法,0,0,0
69e50ec0000000001401bc0c,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为不是单纯为了比速度，就是为了比谁的人形速度快,-1,-1,-1
69e51118000000002b0010ed,69e481e8000000002003ad94,强势|服务者,强势,服务者,全地形机器人,-1,-1,-1
69e511a3000000001401b804,69e481e8000000002003ad94,强势|服务者,强势,服务者,塞伯坦人:这叫载具形态[doge],-1,-1,-1
69e5139b0000000014019c04,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为有赛车比赛了[捂脸R],21,21,0
69e51d6a000000002b024f7f,69e481e8000000002003ad94,强势|服务者,强势,服务者,你可以结合轮子 坐下就是履带 起来就能跑 扫地机器人,-1,-1,-1
69e51df6000000001401dc00,69e481e8000000002003ad94,强势|服务者,强势,服务者,那不是跑步了，那是塞车[笑哭R],0,0,0
69e51fb40000000014018802,69e481e8000000002003ad94,强势|服务者,强势,服务者,机甲以后不会只存在小说里,-1,-1,-1
69e52480000000001401d806,69e481e8000000002003ad94,强势|服务者,强势,服务者,车不能开的地方怎么办，救援，街巷战，有碎石堆那种的，轮子都没地滚,-1,-1,-1
69e529b5000000001401e000,69e481e8000000002003ad94,强势|服务者,强势,服务者,今天跑跑马拉松，明天就抢滩登陆[偷笑R],-1,-1,-1
69e52dad000000001401bc00,69e481e8000000002003ad94,强势|服务者,强势,服务者,机器人前提是仿人……,-1,-1,-1
69e52f24000000001401b801,69e481e8000000002003ad94,强势|服务者,强势,服务者,我觉得发明能下海救人不会淹死的机器人就好了,-1,-1,-1
69e53460000000001401a801,69e481e8000000002003ad94,强势|服务者,强势,服务者,让机器人适应人类社会，直接用人的行走方式是最直接的。,4,4,0
69e538990000000014019402,69e481e8000000002003ad94,强势|服务者,强势,服务者,轮子那是算车辆了，现代机器人考虑人形的根本核心，是致力于未来可以替代人类去做危险的工作，使人类可以不必冒着巨大生命安全风险去做不得不做的工作，比如巡边、巡山、救援、高辐射区域探索、高风险回收采集、机器人一旦建立生产线批量生产，几万块就可以购入一个高硬件配置、高版本系统的一流产品，几千块就可以买一个具备综合家务能力的家庭助理型机器人，甚至可以有专门的AI模型来训练可以照顾老人和残障人士起居生活，当然要警惕资本的深度介入和干扰市场，总之人形机器人并没有网上很多人说的那么不堪，大多都是在恶意攻击而已，手机当年出来时候也是这样的，许多人都有行业、职业被取代的焦虑。,4,4,0
69e53d11000000001401a000,69e481e8000000002003ad94,强势|服务者,强势,服务者,非常有道理[捂嘴笑R],43,43,1
69e541bc000000001401e804,69e481e8000000002003ad94,强势|服务者,强势,服务者,我们一起读：有轮的叫汽车！,-1,-1,-1
69e5434c000000001401bc02,69e481e8000000002003ad94,强势|服务者,强势,服务者,突破成功高达已经不是梦,-1,-1,-1
69e54b17000000001401d401,69e481e8000000002003ad94,强势|服务者,强势,服务者,本质区别是专用和万能,-1,-1,-1
69e54da2000000001401e400,69e481e8000000002003ad94,强势|服务者,强势,服务者,人形机器人是为了匹配汽车  飞机 等等都是为了人驾驶使用方便的东西,4,4,0
69e54db2000000001401d402,69e481e8000000002003ad94,强势|服务者,强势,服务者,复杂地形蛇形，蜘蛛，球形更合适,5,5,0
69e550d80000000014019407,69e481e8000000002003ad94,强势|服务者,强势,服务者,就不是为了速度尔跑，谁第一已经不重要好吧。,0,0,0
69e55255000000001401e407,69e481e8000000002003ad94,强势|服务者,强势,服务者,宇树一年研发费用7000万[捂脸R]。隔壁华为苹果，一年几百亿[捂脸R]。我咋感觉这个研发费用太少了，,39,39,2
69e55ec9000000001401c408,69e481e8000000002003ad94,强势|服务者,强势,服务者,未来就不用跟着他跑了，不用遥控器了[笑哭R],1,1,0
69e55ed0000000001401b801,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为很多机器都是按人的结构设计的，具身智能跑只是第一步，后面就是能开车或者操纵别的机器,-1,-1,-1
69e56030000000001401b003,69e481e8000000002003ad94,强势|服务者,强势,服务者,复杂地形然后机器人还要带上后勤队，降温换电池是吧[失望R],-1,-1,-1
69e562dc000000001401c401,69e481e8000000002003ad94,强势|服务者,强势,服务者,蜘蛛型多功能战地机器，人类克星[偷笑R],-1,-1,-1
69e5651a000000001401c416,69e481e8000000002003ad94,强势|服务者,强势,服务者,粤港澳大湾区[doge],20,20,3
69e565e3000000001401b802,69e481e8000000002003ad94,强势|服务者,强势,服务者,补贴要人形的,23,23,0
69e56674000000001401d808,69e481e8000000002003ad94,强势|服务者,强势,服务者,拟人形比四个轮子跑更复杂更难吧,-1,-1,-1
69e56735000000001401d819,69e481e8000000002003ad94,强势|服务者,强势,服务者,越野的话如果是山羊那样的形态不是更好吗,5,5,0
69e56761000000001401dc02,69e481e8000000002003ad94,强势|服务者,强势,服务者,仿人运动手脚协调更难，就像婴儿从爬行到站立到迈向步一样,5,5,0
69e567cc0000000014018c02,69e481e8000000002003ad94,强势|服务者,强势,服务者,机器人比赛，三个真人伺候[doge],-1,-1,-1
69e567fd000000001401e002,69e481e8000000002003ad94,强势|服务者,强势,服务者,万一哪天发动战争了就可以参战[偷笑R],6,6,0
69e56836000000001401c80b,69e481e8000000002003ad94,强势|服务者,强势,服务者,机器人首先得是人，是人就得有腿脚[捂脸R],-1,-1,-1
69e5692e000000001401dc06,69e481e8000000002003ad94,强势|服务者,强势,服务者,抢滩登陆第一波,-1,-1,-1
69e5695f0000000014019402,69e481e8000000002003ad94,强势|服务者,强势,服务者,可是还要三个人陪着补给[笑哭R],-1,-1,-1
69e5696e000000001401e407,69e481e8000000002003ad94,强势|服务者,强势,服务者,机械平衡，轮轴，探测，能耗率……好多东西需要各种形态的机器人,-1,-1,-1
69e56989000000001401b008,69e481e8000000002003ad94,强势|服务者,强势,服务者,有轮子的可以去看F1,21,21,0
69e5698d000000002b0332e2,69e481e8000000002003ad94,强势|服务者,强势,服务者,不是電車 或者汽車嗎🤣,35,35,0
69e5699a000000001401b000,69e481e8000000002003ad94,强势|服务者,强势,服务者,在复杂地形，奔跑也许是唯一的行动模式。,5,5,0
69e56a3e0000000014019805,69e481e8000000002003ad94,强势|服务者,强势,服务者,不一定是打仗。假如核泄漏，机器人执行任务,-1,-1,-1
69e56a86000000001401e012,69e481e8000000002003ad94,强势|服务者,强势,服务者,怕是轮子更适合全地形哦,5,5,0
69e56ad2000000001401b002,69e481e8000000002003ad94,强势|服务者,强势,服务者,多足早就有了,-1,-1,-1
69e56b7e000000001401b801,69e481e8000000002003ad94,强势|服务者,强势,服务者,你是否在查找：F1？,-1,-1,-1
69e56c20000000001401c413,69e481e8000000002003ad94,强势|服务者,强势,服务者,另外，轮胎永远代替不了两足（足肢）因为还是有很多场景轮胎用不了甚至拖累的，比如登山,5,5,0
69e56c81000000001401c80d,69e481e8000000002003ad94,强势|服务者,强势,服务者,以后人可以不用跑步,0,0,0
69e56cf6000000001401b006,69e481e8000000002003ad94,强势|服务者,强势,服务者,山羊是不是比人爬的厉害,5,5,0
69e56ec5000000001401c40f,69e481e8000000002003ad94,强势|服务者,强势,服务者,恭喜你发明了车,-1,-1,-1
69e56f1b000000001401c018,69e481e8000000002003ad94,强势|服务者,强势,服务者,那叫赛车比赛,21,21,0
69e56ff10000000014019411,69e481e8000000002003ad94,强势|服务者,强势,服务者,不用人上战场了啊,6,6,0
69e56fff0000000014019002,69e481e8000000002003ad94,强势|服务者,强势,服务者,我猜是因为人行更具挑战，更有权威性，不懂纯感觉,23,23,0
69e57212000000001401b00f,69e481e8000000002003ad94,强势|服务者,强势,服务者,轮子现在已经发展很好了 你不知道吧[偷笑R],-1,-1,-1
69e57277000000001401e814,69e481e8000000002003ad94,强势|服务者,强势,服务者,作战考虑,6,6,0
69e572aa000000001401ac12,69e481e8000000002003ad94,强势|服务者,强势,服务者,比赛就是要比有难度的事情,24,24,0
69e572fe000000001401b81b,69e481e8000000002003ad94,强势|服务者,强势,服务者,那是汽车赛车摩托车自行车[笑哭R],-1,-1,-1
69e573ac000000001401e005,69e481e8000000002003ad94,强势|服务者,强势,服务者,不是为了跑步而造这个东西啊[笑哭R]，只是用跑步来验证。,0,0,0
69e573b9000000001401b808,69e481e8000000002003ad94,强势|服务者,强势,服务者,喷气式更快,5,5,0
69e573fc000000001401dc1a,69e481e8000000002003ad94,强势|服务者,强势,服务者,如果以后在那种崎岖山路报警，要搜寻的，可以让机器人去救 那真的也算是对人类有贡献了 也不仅仅是抢我们工作的没用玩意了,-1,-1,-1
69e574200000000014018809,69e481e8000000002003ad94,强势|服务者,强势,服务者,没热度啊，城里大家有参与感。,-1,-1,-1
69e57448000000001401dc06,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为机器人啊～～～～，有轮子的是车～～～～,-1,-1,-1
69e575eb0000000014019807,69e481e8000000002003ad94,强势|服务者,强势,服务者,机器人，机器人，首先适合机器，再次是个人。别的形态那叫机器狗机器牛机器猫机器车,4,4,0
69e576920000000014019411,69e481e8000000002003ad94,强势|服务者,强势,服务者,哈哈，有輪子的，不就是賽車了嗎？哈哈哈,27,27,0
69e577590000000014019403,69e481e8000000002003ad94,强势|服务者,强势,服务者,有轮子的太简单了，没有技术含量，只能在平地跑，不能适应复杂路况,5,5,0
69e577da000000001401a402,69e481e8000000002003ad94,强势|服务者,强势,服务者,四足和轮式也可以，并不需要人形,-1,-1,-1
69e577ed000000001401a413,69e481e8000000002003ad94,强势|服务者,强势,服务者,狗型就够用了,-1,-1,-1
69e579b4000000001401c818,69e481e8000000002003ad94,强势|服务者,强势,服务者,按这么说的话，屁股后面塞个火箭直接上天不是更快[捂脸R]，研究的就是人形智能肯定是要腿啊,-1,-1,-1
69e57a5c000000001401bc0d,69e481e8000000002003ad94,强势|服务者,强势,服务者,属于比较有节目效果的试验吧，就是在验证人形跑步,-1,-1,-1
69e57a69000000001401c813,69e481e8000000002003ad94,强势|服务者,强势,服务者,轮子送外卖都上不去楼[失望R],5,5,0
69e57a69000000001401d81a,69e481e8000000002003ad94,强势|服务者,强势,服务者,就是为了化为人做准备吧，动物都想化人何况机器[偷笑R][坏笑R],-1,-1,-1
69e57a83000000001401e004,69e481e8000000002003ad94,强势|服务者,强势,服务者,到了野外战场上，废墟上，轮子就不适用了[偷笑R],5,5,0
69e57adc000000001401980f,69e481e8000000002003ad94,强势|服务者,强势,服务者,不是有那种足上带轮的，下次应该跑点越野赛[微笑R],-1,-1,-1
69e57bb1000000001401e002,69e481e8000000002003ad94,强势|服务者,强势,服务者,人形好骗钱和补贴,23,23,0
69e57c97000000001401bc07,69e481e8000000002003ad94,强势|服务者,强势,服务者,目的不是为比赛跑步，是检测它的不足，是完善它的稳定性，为以后更做准备啊,0,0,0
69e57d3d000000001401b005,69e481e8000000002003ad94,强势|服务者,强势,服务者,兄弟，巷战啊，杀杀杀。,6,6,0
69e57d99000000001401e00c,69e481e8000000002003ad94,强势|服务者,强势,服务者,有轮的已经玩腻了,-1,-1,-1
69e57db5000000001401e429,69e481e8000000002003ad94,强势|服务者,强势,服务者,你说的是不是赛车,21,21,0
69e57de6000000001401ac02,69e481e8000000002003ad94,强势|服务者,强势,服务者,你说那玩意叫塞车,35,35,0
69e57e850000000014019806,69e481e8000000002003ad94,强势|服务者,强势,服务者,哥，机器人，不是摩托[笑哭R],-1,-1,-1
69e57eea000000001401dc1c,69e481e8000000002003ad94,强势|服务者,强势,服务者,那不就是电动车吗[笑哭R],35,35,0
69e57f21000000001401b017,69e481e8000000002003ad94,强势|服务者,强势,服务者,铺装路面最好是带滚轮的。复杂地形最好是昆虫行的，人形机器人从实用性角度上来说一无是处。唯一的好处可能就是外形接近真人，容易被接受,-1,-1,-1
69e58071000000001401a010,69e481e8000000002003ad94,强势|服务者,强势,服务者,你看的都是机器人，我看的都是未来战士,-1,-1,-1
69e580d10000000014018c0f,69e481e8000000002003ad94,强势|服务者,强势,服务者,有轮子就是汽车赛道了。,27,27,0
69e580d1000000001401cc03,69e481e8000000002003ad94,强势|服务者,强势,服务者,哇，有道理呀，以后田径比赛直接上轮子,27,27,0
69e581080000000014019805,69e481e8000000002003ad94,强势|服务者,强势,服务者,轮子的本来就有了，这个是新技术肯定比新的啊,-1,-1,-1
69e58158000000001401881e,69e481e8000000002003ad94,强势|服务者,强势,服务者,人类在地形跨越方面并不占优势,5,5,0
69e581be000000001401b824,69e481e8000000002003ad94,强势|服务者,强势,服务者,好像是要适应人类工具啥的,-1,-1,-1
69e58326000000001401b00d,69e481e8000000002003ad94,强势|服务者,强势,服务者,机器人是不是能代替高危职业，比如探测地形，搜救人员到不了的位置,-1,-1,-1
69e58374000000001401c405,69e481e8000000002003ad94,强势|服务者,强势,服务者,救灾抢险的时侯就知道人型的必要性了，能适应各种地型环境,5,5,0
69e58542000000001401a016,69e481e8000000002003ad94,强势|服务者,强势,服务者,最多四个就好，不会很吓人。,-1,-1,-1
69e585510000000014019c16,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为它就叫机器人啊，有轮的叫车[笑哭R],-1,-1,-1
69e586160000000014019413,69e481e8000000002003ad94,强势|服务者,强势,服务者,为了以后技术成熟，把人脑子装上去[笑哭R][笑哭R][笑哭R]真的。,-1,-1,-1
69e586500000000014018c20,69e481e8000000002003ad94,强势|服务者,强势,服务者,轮子拿不到政府补贴哇,5,5,0
69e5867a000000001401c822,69e481e8000000002003ad94,强势|服务者,强势,服务者,可是火星的也是四个轮就够了呀,-1,-1,-1
69e5872e000000001401a01c,69e481e8000000002003ad94,强势|服务者,强势,服务者,被你发现了这玩意除了炫技没啥用,-1,-1,-1
69e58745000000001401c407,69e481e8000000002003ad94,强势|服务者,强势,服务者,不只是为了快,-1,-1,-1
69e587ea000000001401c806,69e481e8000000002003ad94,强势|服务者,强势,服务者,那种也有比赛,24,24,0
69e5883a000000001401e80f,69e481e8000000002003ad94,强势|服务者,强势,服务者,如果他还需要给你拿着咖啡，背着包，打着伞，扶你过台阶呢,-1,-1,-1
69e58928000000001401b812,69e481e8000000002003ad94,强势|服务者,强势,服务者,各有各的作用。多元发展没什么问题。,26,26,1
69e589e3000000001401a421,69e481e8000000002003ad94,强势|服务者,强势,服务者,恭喜你，发明了汽车,-1,-1,-1
69e58afe000000001401c428,69e481e8000000002003ad94,强势|服务者,强势,服务者,以后被有钱人买下后，可以追你,-1,-1,-1
69e58cbc000000001401b002,69e481e8000000002003ad94,强势|服务者,强势,服务者,人体经过几百万年的进化，对环境适应力是相当强的，拟人可以替代未来很多人类做的体力工作。比如战争、家政和性需求[暗中观察R]。首先轮型的通过能力就不如双足或四足，且人型视野广占地小易隐蔽。,-1,-1,-1
69e58cf2000000001401a406,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为这比赛就是人形机器人，带轮子的上不了[捂脸R],-1,-1,-1
69e58d7b0000000014018c0c,69e481e8000000002003ad94,强势|服务者,强势,服务者,未来战争考虑的首先要能替代人的功能，然后才能找到超越人的功能的机器人。地毯式轰炸固然比人强，但战争只是政治的延续，不等于毁灭，占领一片废土则毫无意义。,-1,-1,-1
69e58dbf0000000014018814,69e481e8000000002003ad94,强势|服务者,强势,服务者,但是人形能直接适配现役武器,23,23,0
69e58e1e000000001401e403,69e481e8000000002003ad94,强势|服务者,强势,服务者,人才是最厉害的，人会使用工具,-1,-1,-1
69e58ecf000000001401cc12,69e481e8000000002003ad94,强势|服务者,强势,服务者,人型才能无损替代人[doge],-1,-1,-1
69e58f660000000014019c18,69e481e8000000002003ad94,强势|服务者,强势,服务者,因为现在你用的所有东西都是为人的体型准备的，大到飞机轮船马路，小到一个螺丝，人形机器人可以无缝衔接一切工具，是一片广阔的蓝海,4,4,0
69e590c50000000014019008,69e481e8000000002003ad94,强势|服务者,强势,服务者,那不就成机器车了，不是机器人了哈哈哈,-1,-1,-1
69e59147000000001401cc08,69e481e8000000002003ad94,强势|服务者,强势,服务者,可以加装，和变形金刚一样[偷笑R],-1,-1,-1
69e591f5000000001401b81e,69e481e8000000002003ad94,强势|服务者,强势,服务者,跑步只是要测试性能 它的作用不是用来跑步的[笑哭R],0,0,0
69e594b0000000001401cc06,69e481e8000000002003ad94,强势|服务者,强势,服务者,测的应该不是快吧，而是耐久耐高温吧[笑哭R],0,0,0
69e595b6000000001401d40d,69e481e8000000002003ad94,强势|服务者,强势,服务者,战争开始后，很多路都是被炸掉的，轮子开不了，无人机、人形机器人、机器狗以后都是战争利器，机器人以后甚至可用于复杂地形救死扶伤，机器狗背救援物资，无人机探查前方路况[偷笑R],-1,-1,-1
69e595cc000000001401d822,69e481e8000000002003ad94,强势|服务者,强势,服务者,但是技术是一样的，甚至人型最能考验水平，这个都能做好了，那四足六足就更简单了,-1,-1,-1
69e595ea000000001401ac27,69e481e8000000002003ad94,强势|服务者,强势,服务者,他只是机器不是人,-1,-1,-1
69e597a6000000001401c424,69e481e8000000002003ad94,强势|服务者,强势,服务者,比如有些救援，是人类很难到达的地方，可以派机器人先去查看情况啊,-1,-1,-1
69e5987b000000001401880b,69e481e8000000002003ad94,强势|服务者,强势,服务者,跑步只是测试长时间工作的一个方向。人形是因为很多基础设施或工具都是参考人体工学设计的，人形机器人可以直接上手应用，无需再设计机器人用的日常工具。,3,3,0
69e59882000000001401cc0b,69e481e8000000002003ad94,强势|服务者,强势,服务者,比比谁的具身智能这块牛逼，看似比速度，实则比软硬件和手速[doge],-1,-1,-1
69e598c9000000001401c808,69e481e8000000002003ad94,强势|服务者,强势,服务者,要替代谁就用谁的样子,-1,-1,-1
69e599ae000000001401c83d,69e481e8000000002003ad94,强势|服务者,强势,服务者,你真是天才，发明了赛车比赛[笑哭R][笑哭R],21,21,0
69e59af2000000001401880c,69e481e8000000002003ad94,强势|服务者,强势,服务者,比的不是跑步，而是在设计上，谁家的机器人，平衡设计，制冷，通过性，感应传到系统，减震系统，谁家技术更强。软件，硬件，差一点都跑不出100米。重点不在速度，在技术。,-1,-1,-1
69e59b3a000000001401d825,69e481e8000000002003ad94,强势|服务者,强势,服务者,当这玩意装备武器的时候，意义就不同了,6,6,0
69e59f07000000002b033048,69e481e8000000002003ad94,强势|服务者,强势,服务者,这些是手的功能…,-1,-1,-1
69e59f21000000001401a008,69e481e8000000002003ad94,强势|服务者,强势,服务者,我去不早说。我下次跑马拉松骑车去,0,0,0
69e59f86000000001401cc16,69e481e8000000002003ad94,强势|服务者,强势,服务者,那不就是无人驾驶汽车吗,32,32,0
69e59fd7000000001401d420,69e481e8000000002003ad94,强势|服务者,强势,服务者,我们就是这样，火药做烟花，指南针看风水，以后有机器人跑马拉松,3,3,0
